INFO 2025-03-26 02:25:15,658 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 02:38:32,458 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,493 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,531 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,677 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,712 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,743 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,775 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,911 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,946 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:32,978 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,013 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,046 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,077 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,111 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,149 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,182 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,214 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,244 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,275 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:33,308 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,384 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,421 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,453 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,487 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,518 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,551 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,584 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,619 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,655 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,691 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,723 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,755 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,787 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,825 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,858 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,892 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:38,924 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:39,058 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:39,092 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:39,123 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,321 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,357 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,393 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,429 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,468 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,501 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,537 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,575 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,605 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,644 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,680 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,713 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,746 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,781 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,813 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,849 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,885 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,917 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:51,955 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,024 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,060 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,095 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,128 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,161 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,192 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,223 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,256 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,287 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,318 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,352 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,381 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,415 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,447 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,478 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,507 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,642 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,674 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,707 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:53,740 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:58,769 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:38:58,773 basehttp "GET /login/?next=/lab-assistant-portal/ HTTP/1.1" 200 6321
WARNING 2025-03-26 02:39:08,602 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:39:08,602 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 02:42:07,889 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:42:07,891 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 02:42:07,951 log Not Found: /favicon.ico
WARNING 2025-03-26 02:42:07,952 basehttp "GET /favicon.ico HTTP/1.1" 404 4091
WARNING 2025-03-26 02:42:10,150 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:42:10,151 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 02:42:10,164 log Not Found: /favicon.ico
WARNING 2025-03-26 02:42:10,165 basehttp "GET /favicon.ico HTTP/1.1" 404 4091
INFO 2025-03-26 02:43:04,231 basehttp "GET /login/?next=/lab-assistant-portal/ HTTP/1.1" 200 6321
INFO 2025-03-26 02:43:15,471 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,504 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,540 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,572 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,605 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,640 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,676 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,711 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,744 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,775 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,806 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,837 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,870 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,902 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,937 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:15,969 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:16,006 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:16,040 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:16,071 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:16,102 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,188 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,231 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,263 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,298 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,337 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,367 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,398 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,432 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,461 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,495 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,528 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,568 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,601 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,636 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,668 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,700 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,745 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,777 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,808 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 02:43:17,841 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
WARNING 2025-03-26 02:44:39,532 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:44:39,533 basehttp "POST /login/ HTTP/1.1" 403 2870
INFO 2025-03-26 02:56:03,922 autoreload Watching for file changes with StatReloader
WARNING 2025-03-26 02:56:12,034 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:56:12,035 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 02:56:19,179 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:56:19,180 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 02:56:28,745 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:56:28,746 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 02:58:48,623 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 02:58:48,624 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 03:01:35,317 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 03:01:35,318 basehttp "POST /login/ HTTP/1.1" 403 2870
INFO 2025-03-26 03:03:44,461 basehttp "GET /login/ HTTP/1.1" 200 6321
INFO 2025-03-26 03:03:54,818 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:54,854 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:54,892 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:54,923 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,064 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,097 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,129 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,160 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,197 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,234 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,267 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,302 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,332 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,362 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,398 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,429 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,469 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,503 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,534 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:55,565 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,649 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,689 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,719 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,753 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,786 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,825 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,860 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,894 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,923 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,956 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:56,990 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,019 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,050 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,082 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,112 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,141 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,176 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,206 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,237 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:03:57,271 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,336 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,469 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,505 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,540 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,571 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,604 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,636 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,673 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,708 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,741 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,770 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,801 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,839 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,880 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,915 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,959 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:02,991 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:03,026 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:03,173 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:03,211 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,277 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,313 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,450 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,487 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,622 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,654 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,687 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,718 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,750 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,780 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,922 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,958 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:33,988 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,019 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,052 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,089 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,121 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,155 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,186 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:04:34,217 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,291 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,331 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,365 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,398 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,434 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,466 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,603 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,635 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,667 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,703 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,739 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,774 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,808 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,847 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,885 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,921 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:34,969 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:35,007 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:05:35,041 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:05:35,077 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:36,828 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:07:37,256 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:07:38,844 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:07:39,328 autoreload Watching for file changes with StatReloader
WARNING 2025-03-26 03:07:40,684 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 03:07:40,685 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 03:07:40,855 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 03:07:40,856 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 03:07:41,026 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 03:07:41,026 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 03:07:41,194 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 03:07:41,194 basehttp "POST /login/ HTTP/1.1" 403 2870
WARNING 2025-03-26 03:07:41,348 log Forbidden (CSRF cookie not set.): /login/
WARNING 2025-03-26 03:07:41,349 basehttp "POST /login/ HTTP/1.1" 403 2870
INFO 2025-03-26 03:07:44,678 basehttp "GET / HTTP/1.1" 200 6321
INFO 2025-03-26 03:07:51,503 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,546 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,582 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,614 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,651 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,686 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,718 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,760 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,793 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,928 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,962 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:51,999 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,037 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,070 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,106 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,138 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,288 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,321 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,353 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:52,383 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,457 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,495 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,528 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,569 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,603 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,634 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,665 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,697 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,830 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,943 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:53,970 basehttp - Broken pipe from ('127.0.0.1', 55856)
INFO 2025-03-26 03:07:53,977 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,009 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,039 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,187 basehttp - Broken pipe from ('127.0.0.1', 55857)
INFO 2025-03-26 03:07:54,204 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,242 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,382 basehttp - Broken pipe from ('127.0.0.1', 55915)
INFO 2025-03-26 03:07:54,385 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,421 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,459 basehttp "GET / HTTP/1.1" 302 0
